name,Dest,Origin,ArrDelay_mean,ArrDelay_max,ArrDelay_min,counts,OriginCityName,OriginStateName,DestCityName,DestStateName,orig_lat,orig_lon,dest_lat,dest_lon
Alaska Airlines Inc.,DFW,IAH,-6.211538461538462,63.0,-30.0,52,"Houston, TX",Texas,"Dallas/Fort Worth, TX",Texas,29.9843997955322,-95.3414001464844,32.896801,-97.038002
Alaska Airlines Inc.,SEA,IAH,-4.661577608142494,218.0,-55.0,393,"Houston, TX",Texas,"Seattle, WA",Washington,29.9843997955322,-95.3414001464844,47.449001,-122.308998
Allegiant Air,AVL,HOU,-1.2363636363636363,99.0,-37.0,55,"Houston, TX",Texas,"Asheville, NC",North Carolina,29.64539909,-95.27890015,35.4361991882324,-82.5418014526367
Allegiant Air,PGD,HOU,60.72727272727273,650.0,-36.0,11,"Houston, TX",Texas,"Punta Gorda, FL",Florida,29.64539909,-95.27890015,26.92020035,-81.9905014
Allegiant Air,SAV,HOU,4.045454545454546,127.0,-26.0,44,"Houston, TX",Texas,"Savannah, GA",Georgia,29.64539909,-95.27890015,32.12760162,-81.20210266
Allegiant Air,TYS,HOU,11.925925925925926,157.0,-30.0,54,"Houston, TX",Texas,"Knoxville, TN",Tennessee,29.64539909,-95.27890015,35.81100082,-83.9940033
Allegiant Air,VPS,HOU,21.70212765957447,243.0,-44.0,47,"Houston, TX",Texas,"Valparaiso, FL",Florida,29.64539909,-95.27890015,30.4832,-86.525398
American Airlines Inc.,CLT,IAH,-1.5172413793103448,835.0,-59.0,1131,"Houston, TX",Texas,"Charlotte, NC",North Carolina,29.9843997955322,-95.3414001464844,35.2140007019043,-80.9430999755859
American Airlines Inc.,DFW,IAH,9.060570071258907,1501.0,-42.0,1684,"Houston, TX",Texas,"Dallas/Fort Worth, TX",Texas,29.9843997955322,-95.3414001464844,32.896801,-97.038002
American Airlines Inc.,LAX,IAH,3.316326530612245,898.0,-54.0,98,"Houston, TX",Texas,"Los Angeles, CA",California,29.9843997955322,-95.3414001464844,33.94250107,-118.4079971
American Airlines Inc.,MIA,IAH,-2.226480836236934,1525.0,-42.0,574,"Houston, TX",Texas,"Miami, FL",Florida,29.9843997955322,-95.3414001464844,25.7931995391846,-80.2906036376953
American Airlines Inc.,ORD,IAH,-3.8875739644970415,859.0,-41.0,169,"Houston, TX",Texas,"Chicago, IL",Illinois,29.9843997955322,-95.3414001464844,41.9786,-87.9048
American Airlines Inc.,PHL,IAH,8.1,207.0,-23.0,40,"Houston, TX",Texas,"Philadelphia, PA",Pennsylvania,29.9843997955322,-95.3414001464844,39.871898651123,-75.241096496582
American Airlines Inc.,PHX,IAH,0.5465116279069767,515.0,-32.0,86,"Houston, TX",Texas,"Phoenix, AZ",Arizona,29.9843997955322,-95.3414001464844,33.4342994689941,-112.012001037598
Delta Air Lines Inc.,ATL,HOU,-5.935402684563758,296.0,-36.0,1192,"Houston, TX",Texas,"Atlanta, GA",Georgia,29.64539909,-95.27890015,33.6367,-84.428101
Delta Air Lines Inc.,ATL,IAH,-5.665480427046264,617.0,-43.0,1686,"Houston, TX",Texas,"Atlanta, GA",Georgia,29.9843997955322,-95.3414001464844,33.6367,-84.428101
Delta Air Lines Inc.,DTW,IAH,-9.0,7.0,-15.0,7,"Houston, TX",Texas,"Detroit, MI",Michigan,29.9843997955322,-95.3414001464844,42.2123985290527,-83.353401184082
Delta Air Lines Inc.,JFK,IAH,7.516339869281046,908.0,-39.0,153,"Houston, TX",Texas,"New York, NY",New York,29.9843997955322,-95.3414001464844,40.63980103,-73.77890015
Delta Air Lines Inc.,LGA,IAH,1.4108216432865732,1034.0,-54.0,499,"Houston, TX",Texas,"New York, NY",New York,29.9843997955322,-95.3414001464844,40.77719879,-73.87259674
Delta Air Lines Inc.,MSP,IAH,7.708860759493671,367.0,-43.0,79,"Houston, TX",Texas,"Minneapolis, MN",Minnesota,29.9843997955322,-95.3414001464844,44.882,-93.221802
Delta Air Lines Inc.,SLC,IAH,5.656942823803967,907.0,-45.0,857,"Houston, TX",Texas,"Salt Lake City, UT",Utah,29.9843997955322,-95.3414001464844,40.7883987426758,-111.977996826172
Endeavor Air Inc.,ATL,HOU,0.15060240963855423,145.0,-21.0,166,"Houston, TX",Texas,"Atlanta, GA",Georgia,29.64539909,-95.27890015,33.6367,-84.428101
Endeavor Air Inc.,CVG,IAH,-15.102941176470589,108.0,-35.0,68,"Houston, TX",Texas,"Cincinnati, OH",Kentucky,29.9843997955322,-95.3414001464844,39.0488014221,-84.6678009033
Endeavor Air Inc.,DTW,IAH,-1.726775956284153,138.0,-42.0,183,"Houston, TX",Texas,"Detroit, MI",Michigan,29.9843997955322,-95.3414001464844,42.2123985290527,-83.353401184082
Endeavor Air Inc.,MSP,IAH,-7.053333333333334,235.0,-49.0,75,"Houston, TX",Texas,"Minneapolis, MN",Minnesota,29.9843997955322,-95.3414001464844,44.882,-93.221802
Envoy Air,DFW,HOU,10.378223495702006,429.0,-27.0,349,"Houston, TX",Texas,"Dallas/Fort Worth, TX",Texas,29.64539909,-95.27890015,32.896801,-97.038002
Envoy Air,DFW,IAH,3.608695652173913,209.0,-23.0,230,"Houston, TX",Texas,"Dallas/Fort Worth, TX",Texas,29.9843997955322,-95.3414001464844,32.896801,-97.038002
Envoy Air,ORD,IAH,-1.9607142857142856,1162.0,-46.0,280,"Houston, TX",Texas,"Chicago, IL",Illinois,29.9843997955322,-95.3414001464844,41.9786,-87.9048
ExpressJet Airlines Inc.,ABQ,IAH,-0.4945054945054945,206.0,-26.0,182,"Houston, TX",Texas,"Albuquerque, NM",New Mexico,29.9843997955322,-95.3414001464844,35.040199,-106.609001
ExpressJet Airlines Inc.,AEX,IAH,-2.9375,810.0,-29.0,288,"Houston, TX",Texas,"Alexandria, LA",Louisiana,29.9843997955322,-95.3414001464844,31.3274002075195,-92.5497970581055
ExpressJet Airlines Inc.,AMA,IAH,-3.661417322834646,130.0,-38.0,254,"Houston, TX",Texas,"Amarillo, TX",Texas,29.9843997955322,-95.3414001464844,35.219398,-101.706001
ExpressJet Airlines Inc.,ATL,IAH,-2.259259259259259,199.0,-31.0,108,"Houston, TX",Texas,"Atlanta, GA",Georgia,29.9843997955322,-95.3414001464844,33.6367,-84.428101
ExpressJet Airlines Inc.,AUS,IAH,-12.7,-5.0,-18.0,10,"Houston, TX",Texas,"Austin, TX",Texas,29.9843997955322,-95.3414001464844,30.1944999694824,-97.6698989868164
ExpressJet Airlines Inc.,BHM,IAH,-11.187022900763358,113.0,-39.0,262,"Houston, TX",Texas,"Birmingham, AL",Alabama,29.9843997955322,-95.3414001464844,33.56290054,-86.75350189
ExpressJet Airlines Inc.,BNA,IAH,-6.927835051546392,95.0,-33.0,194,"Houston, TX",Texas,"Nashville, TN",Tennessee,29.9843997955322,-95.3414001464844,36.1245002746582,-86.6781997680664
ExpressJet Airlines Inc.,BRO,IAH,-8.11816578483245,214.0,-34.0,567,"Houston, TX",Texas,"Brownsville, TX",Texas,29.9843997955322,-95.3414001464844,25.9067993164062,-97.4259033203125
ExpressJet Airlines Inc.,BTR,IAH,-6.39501312335958,228.0,-32.0,762,"Houston, TX",Texas,"Baton Rouge, LA",Louisiana,29.9843997955322,-95.3414001464844,30.533199,-91.149597
ExpressJet Airlines Inc.,CHS,IAH,-7.0,15.0,-23.0,19,"Houston, TX",Texas,"Charleston, SC",South Carolina,29.9843997955322,-95.3414001464844,32.89860153,-80.04049683
ExpressJet Airlines Inc.,CLE,IAH,-8.707692307692307,126.0,-49.0,130,"Houston, TX",Texas,"Cleveland, OH",Ohio,29.9843997955322,-95.3414001464844,41.4117012024,-81.8498001099
ExpressJet Airlines Inc.,CLL,IAH,-8.381538461538462,150.0,-35.0,325,"Houston, TX",Texas,"College Station/Bryan, TX",Texas,29.9843997955322,-95.3414001464844,30.58860016,-96.36380005
ExpressJet Airlines Inc.,CLT,IAH,-9.777777777777779,41.0,-37.0,9,"Houston, TX",Texas,"Charlotte, NC",North Carolina,29.9843997955322,-95.3414001464844,35.2140007019043,-80.9430999755859
ExpressJet Airlines Inc.,CMH,IAH,-11.0,-11.0,-11.0,1,"Houston, TX",Texas,"Columbus, OH",Ohio,29.9843997955322,-95.3414001464844,39.998001,-82.891899
ExpressJet Airlines Inc.,COS,IAH,-0.8641975308641975,148.0,-33.0,81,"Houston, TX",Texas,"Colorado Springs, CO",Colorado,29.9843997955322,-95.3414001464844,38.805801,-104.700996
ExpressJet Airlines Inc.,CRP,IAH,-4.7780784844384305,784.0,-39.0,739,"Houston, TX",Texas,"Corpus Christi, TX",Texas,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414
ExpressJet Airlines Inc.,CVG,IAH,-13.421052631578947,145.0,-41.0,95,"Houston, TX",Texas,"Cincinnati, OH",Kentucky,29.9843997955322,-95.3414001464844,39.0488014221,-84.6678009033
ExpressJet Airlines Inc.,DAY,IAH,-2.4,99.0,-29.0,20,"Houston, TX",Texas,"Dayton, OH",Ohio,29.9843997955322,-95.3414001464844,39.902400970459,-84.2193984985352
ExpressJet Airlines Inc.,DCA,IAH,-4.25,203.0,-37.0,56,"Houston, TX",Texas,"Washington, DC",Virginia,29.9843997955322,-95.3414001464844,38.8521,-77.037697
ExpressJet Airlines Inc.,DFW,IAH,-6.181818181818182,40.0,-30.0,11,"Houston, TX",Texas,"Dallas/Fort Worth, TX",Texas,29.9843997955322,-95.3414001464844,32.896801,-97.038002
ExpressJet Airlines Inc.,DSM,IAH,-6.833333333333333,1.0,-16.0,6,"Houston, TX",Texas,"Des Moines, IA",Iowa,29.9843997955322,-95.3414001464844,41.5340003967285,-93.6631011962891
ExpressJet Airlines Inc.,DTW,IAH,-10.5,19.0,-37.0,48,"Houston, TX",Texas,"Detroit, MI",Michigan,29.9843997955322,-95.3414001464844,42.2123985290527,-83.353401184082
ExpressJet Airlines Inc.,ECP,IAH,-5.959247648902822,334.0,-42.0,319,"Houston, TX",Texas,"Panama City, FL",Florida,29.9843997955322,-95.3414001464844,30.357106,-85.795414
ExpressJet Airlines Inc.,ELP,IAH,-4.357512953367876,96.0,-36.0,193,"Houston, TX",Texas,"El Paso, TX",Texas,29.9843997955322,-95.3414001464844,31.80719948,-106.3779984
ExpressJet Airlines Inc.,GPT,IAH,-3.847122302158273,1030.0,-36.0,556,"Houston, TX",Texas,"Gulfport/Biloxi, MS",Mississippi,29.9843997955322,-95.3414001464844,30.4073009490967,-89.0700988769531
ExpressJet Airlines Inc.,GRK,IAH,-6.076687116564417,582.0,-37.0,326,"Houston, TX",Texas,"Killeen, TX",Texas,29.9843997955322,-95.3414001464844,31.067199707,-97.8289031982
ExpressJet Airlines Inc.,GSP,IAH,13.5,39.0,-12.0,2,"Houston, TX",Texas,"Greer, SC",South Carolina,29.9843997955322,-95.3414001464844,34.8956985474,-82.2189025879
ExpressJet Airlines Inc.,HOB,IAH,-0.37373737373737376,234.0,-30.0,99,"Houston, TX",Texas,"Hobbs, NM",New Mexico,29.9843997955322,-95.3414001464844,32.6875,-103.2170029
ExpressJet Airlines Inc.,HRL,IAH,-5.3992673992674,317.0,-39.0,546,"Houston, TX",Texas,"Harlingen/San Benito, TX",Texas,29.9843997955322,-95.3414001464844,26.2285003662109,-97.6544036865234
ExpressJet Airlines Inc.,HSV,IAH,-5.815384615384615,238.0,-40.0,260,"Houston, TX",Texas,"Huntsville, AL",Alabama,29.9843997955322,-95.3414001464844,34.637199401855,-86.775100708008
ExpressJet Airlines Inc.,ICT,IAH,-6.140845070422535,217.0,-44.0,284,"Houston, TX",Texas,"Wichita, KS",Kansas,29.9843997955322,-95.3414001464844,37.649899,-97.433098
ExpressJet Airlines Inc.,IND,IAH,-7.885245901639344,168.0,-40.0,183,"Houston, TX",Texas,"Indianapolis, IN",Indiana,29.9843997955322,-95.3414001464844,39.7173,-86.294403
ExpressJet Airlines Inc.,JAN,IAH,-8.001818181818182,226.0,-52.0,550,"Houston, TX",Texas,"Jackson/Vicksburg, MS",Mississippi,29.9843997955322,-95.3414001464844,32.3111991882,-90.0758972168
ExpressJet Airlines Inc.,JAX,IAH,-12.722222222222221,42.0,-33.0,54,"Houston, TX",Texas,"Jacksonville, FL",Florida,29.9843997955322,-95.3414001464844,30.4941005706787,-81.6878967285156
ExpressJet Airlines Inc.,LBB,IAH,-7.507246376811594,213.0,-42.0,483,"Houston, TX",Texas,"Lubbock, TX",Texas,29.9843997955322,-95.3414001464844,33.663601,-101.822998
ExpressJet Airlines Inc.,LCH,IAH,-7.026881720430108,409.0,-37.0,372,"Houston, TX",Texas,"Lake Charles, LA",Louisiana,29.9843997955322,-95.3414001464844,30.1261005401611,-93.2232971191406
ExpressJet Airlines Inc.,LEX,IAH,0.3333333333333333,132.0,-29.0,75,"Houston, TX",Texas,"Lexington, KY",Kentucky,29.9843997955322,-95.3414001464844,38.0364990234375,-84.6059036254883
ExpressJet Airlines Inc.,LFT,IAH,-5.737134909596662,246.0,-36.0,719,"Houston, TX",Texas,"Lafayette, LA",Louisiana,29.9843997955322,-95.3414001464844,30.20529938,-91.98760223
ExpressJet Airlines Inc.,LGA,IAH,-18.6,-12.0,-27.0,5,"Houston, TX",Texas,"New York, NY",New York,29.9843997955322,-95.3414001464844,40.77719879,-73.87259674
ExpressJet Airlines Inc.,LIT,IAH,-5.430476190476191,200.0,-32.0,525,"Houston, TX",Texas,"Little Rock, AR",Arkansas,29.9843997955322,-95.3414001464844,34.7294006348,-92.2242965698
ExpressJet Airlines Inc.,LRD,IAH,-8.23225806451613,212.0,-43.0,465,"Houston, TX",Texas,"Laredo, TX",Texas,29.9843997955322,-95.3414001464844,27.5438003540039,-99.4616012573242
ExpressJet Airlines Inc.,MAF,IAH,-8.085714285714285,48.0,-24.0,35,"Houston, TX",Texas,"Midland/Odessa, TX",Texas,29.9843997955322,-95.3414001464844,31.9424991607666,-102.202003479004
ExpressJet Airlines Inc.,MCI,IAH,-9.563218390804598,97.0,-34.0,87,"Houston, TX",Texas,"Kansas City, MO",Missouri,29.9843997955322,-95.3414001464844,39.2976,-94.713898
ExpressJet Airlines Inc.,MEM,IAH,-5.5159010600706715,162.0,-31.0,283,"Houston, TX",Texas,"Memphis, TN",Tennessee,29.9843997955322,-95.3414001464844,35.0424003601074,-89.9766998291016
ExpressJet Airlines Inc.,MFE,IAH,-4.38785046728972,102.0,-28.0,428,"Houston, TX",Texas,"Mission/McAllen/Edinburg, TX",Texas,29.9843997955322,-95.3414001464844,26.17580032,-98.23860168
ExpressJet Airlines Inc.,MLU,IAH,-4.559701492537314,241.0,-31.0,268,"Houston, TX",Texas,"Monroe, LA",Louisiana,29.9843997955322,-95.3414001464844,32.5108985900879,-92.0376968383789
ExpressJet Airlines Inc.,MOB,IAH,-6.536363636363636,226.0,-35.0,660,"Houston, TX",Texas,"Mobile, AL",Alabama,29.9843997955322,-95.3414001464844,30.691200256348,-88.242797851562
ExpressJet Airlines Inc.,MSP,IAH,-5.893939393939394,155.0,-36.0,66,"Houston, TX",Texas,"Minneapolis, MN",Minnesota,29.9843997955322,-95.3414001464844,44.882,-93.221802
ExpressJet Airlines Inc.,MSY,IAH,-9.5,7.0,-22.0,4,"Houston, TX",Texas,"New Orleans, LA",Louisiana,29.9843997955322,-95.3414001464844,29.9934005737305,-90.2580032348633
ExpressJet Airlines Inc.,MTJ,IAH,-2.4285714285714284,14.0,-9.0,7,"Houston, TX",Texas,"Montrose/Delta, CO",Colorado,29.9843997955322,-95.3414001464844,38.5097999573,-107.893997192
ExpressJet Airlines Inc.,OKC,IAH,-7.125,13.0,-25.0,24,"Houston, TX",Texas,"Oklahoma City, OK",Oklahoma,29.9843997955322,-95.3414001464844,35.3931007385254,-97.600700378418
ExpressJet Airlines Inc.,OMA,IAH,-4.653543307086614,65.0,-40.0,127,"Houston, TX",Texas,"Omaha, NE",Nebraska,29.9843997955322,-95.3414001464844,41.3032,-95.894096
ExpressJet Airlines Inc.,PIT,IAH,1.1547619047619047,82.0,-34.0,84,"Houston, TX",Texas,"Pittsburgh, PA",Pennsylvania,29.9843997955322,-95.3414001464844,40.49150085,-80.23290253
ExpressJet Airlines Inc.,PNS,IAH,-4.139479905437352,324.0,-35.0,423,"Houston, TX",Texas,"Pensacola, FL",Florida,29.9843997955322,-95.3414001464844,30.473400115967,-87.186599731445
ExpressJet Airlines Inc.,RDU,IAH,-11.65079365079365,140.0,-40.0,63,"Houston, TX",Texas,"Raleigh/Durham, NC",North Carolina,29.9843997955322,-95.3414001464844,35.8776016235352,-78.7874984741211
ExpressJet Airlines Inc.,RIC,IAH,3.3444444444444446,855.0,-34.0,90,"Houston, TX",Texas,"Richmond, VA",Virginia,29.9843997955322,-95.3414001464844,37.505199432373,-77.3197021484375
ExpressJet Airlines Inc.,SAT,IAH,-6.3125,24.0,-19.0,16,"Houston, TX",Texas,"San Antonio, TX",Texas,29.9843997955322,-95.3414001464844,29.5337009429932,-98.4698028564453
ExpressJet Airlines Inc.,SAV,IAH,-9.758064516129032,90.0,-35.0,62,"Houston, TX",Texas,"Savannah, GA",Georgia,29.9843997955322,-95.3414001464844,32.12760162,-81.20210266
ExpressJet Airlines Inc.,SDF,IAH,-4.362068965517241,118.0,-28.0,58,"Houston, TX",Texas,"Louisville, KY",Kentucky,29.9843997955322,-95.3414001464844,38.1744,-85.736
ExpressJet Airlines Inc.,SGF,IAH,-9.583333333333334,39.0,-35.0,96,"Houston, TX",Texas,"Springfield, MO",Missouri,29.9843997955322,-95.3414001464844,37.24570084,-93.38860321
ExpressJet Airlines Inc.,SHV,IAH,-7.356472795497186,258.0,-34.0,533,"Houston, TX",Texas,"Shreveport, LA",Louisiana,29.9843997955322,-95.3414001464844,32.446602,-93.8256
ExpressJet Airlines Inc.,SLC,IAH,74.25,173.0,-18.0,4,"Houston, TX",Texas,"Salt Lake City, UT",Utah,29.9843997955322,-95.3414001464844,40.7883987426758,-111.977996826172
ExpressJet Airlines Inc.,STL,IAH,-6.543307086614173,165.0,-38.0,254,"Houston, TX",Texas,"St. Louis, MO",Missouri,29.9843997955322,-95.3414001464844,38.748697,-90.370003
ExpressJet Airlines Inc.,TUL,IAH,-6.477832512315271,161.0,-34.0,406,"Houston, TX",Texas,"Tulsa, OK",Oklahoma,29.9843997955322,-95.3414001464844,36.1983985900879,-95.8880996704102
ExpressJet Airlines Inc.,TUS,IAH,-14.0,-5.0,-23.0,2,"Houston, TX",Texas,"Tucson, AZ",Arizona,29.9843997955322,-95.3414001464844,32.1161003112793,-110.94100189209
ExpressJet Airlines Inc.,TYS,IAH,-9.530567685589519,317.0,-56.0,458,"Houston, TX",Texas,"Knoxville, TN",Tennessee,29.9843997955322,-95.3414001464844,35.81100082,-83.9940033
ExpressJet Airlines Inc.,VPS,IAH,-5.0344827586206895,704.0,-40.0,290,"Houston, TX",Texas,"Valparaiso, FL",Florida,29.9843997955322,-95.3414001464844,30.4832,-86.525398
ExpressJet Airlines Inc.,XNA,IAH,-6.994202898550725,243.0,-38.0,345,"Houston, TX",Texas,"Fayetteville, AR",Arkansas,29.9843997955322,-95.3414001464844,36.281898,-94.306801
Frontier Airlines Inc.,DEN,IAH,-8.838289962825279,256.0,-43.0,538,"Houston, TX",Texas,"Denver, CO",Colorado,29.9843997955322,-95.3414001464844,39.861698150635,-104.672996521
Frontier Airlines Inc.,HRL,IAH,-9.75,-6.0,-14.0,8,"Houston, TX",Texas,"Harlingen/San Benito, TX",Texas,29.9843997955322,-95.3414001464844,26.2285003662109,-97.6544036865234
Frontier Airlines Inc.,LAS,IAH,2.8502994011976046,371.0,-41.0,167,"Houston, TX",Texas,"Las Vegas, NV",Nevada,29.9843997955322,-95.3414001464844,36.08010101,-115.1520004
Frontier Airlines Inc.,MCO,IAH,-1.6779661016949152,217.0,-38.0,59,"Houston, TX",Texas,"Orlando, FL",Florida,29.9843997955322,-95.3414001464844,28.4293994903564,-81.3089981079102
Frontier Airlines Inc.,PHL,IAH,-10.0,-2.0,-19.0,3,"Houston, TX",Texas,"Philadelphia, PA",Pennsylvania,29.9843997955322,-95.3414001464844,39.871898651123,-75.241096496582
JetBlue Airways,BOS,IAH,-17.455026455026456,567.0,-76.0,189,"Houston, TX",Texas,"Boston, MA",Massachusetts,29.9843997955322,-95.3414001464844,42.36429977,-71.00520325
JetBlue Airways,JFK,IAH,-14.81675392670157,281.0,-69.0,191,"Houston, TX",Texas,"New York, NY",New York,29.9843997955322,-95.3414001464844,40.63980103,-73.77890015
JetBlue Airways,MSY,IAH,-35.5,-35.0,-36.0,2,"Houston, TX",Texas,"New Orleans, LA",Louisiana,29.9843997955322,-95.3414001464844,29.9934005737305,-90.2580032348633
Mesa Airlines Inc.,ABQ,IAH,-3.576923076923077,696.0,-36.0,208,"Houston, TX",Texas,"Albuquerque, NM",New Mexico,29.9843997955322,-95.3414001464844,35.040199,-106.609001
Mesa Airlines Inc.,ATL,IAH,-4.458984375,201.0,-41.0,512,"Houston, TX",Texas,"Atlanta, GA",Georgia,29.9843997955322,-95.3414001464844,33.6367,-84.428101
Mesa Airlines Inc.,AUS,IAH,-3.617391304347826,765.0,-33.0,575,"Houston, TX",Texas,"Austin, TX",Texas,29.9843997955322,-95.3414001464844,30.1944999694824,-97.6698989868164
Mesa Airlines Inc.,BDL,IAH,-7.3164556962025316,250.0,-38.0,79,"Houston, TX",Texas,"Hartford, CT",Connecticut,29.9843997955322,-95.3414001464844,41.9388999939,-72.6831970215
Mesa Airlines Inc.,BHM,IAH,-6.67381974248927,740.0,-47.0,466,"Houston, TX",Texas,"Birmingham, AL",Alabama,29.9843997955322,-95.3414001464844,33.56290054,-86.75350189
Mesa Airlines Inc.,BNA,IAH,-7.936567164179104,192.0,-37.0,268,"Houston, TX",Texas,"Nashville, TN",Tennessee,29.9843997955322,-95.3414001464844,36.1245002746582,-86.6781997680664
Mesa Airlines Inc.,BOI,IAH,-9.0,19.0,-30.0,5,"Houston, TX",Texas,"Boise, ID",Idaho,29.9843997955322,-95.3414001464844,43.5644,-116.223
Mesa Airlines Inc.,BOS,IAH,-15.0,-5.0,-25.0,2,"Houston, TX",Texas,"Boston, MA",Massachusetts,29.9843997955322,-95.3414001464844,42.36429977,-71.00520325
Mesa Airlines Inc.,BRO,IAH,-6.826923076923077,92.0,-28.0,104,"Houston, TX",Texas,"Brownsville, TX",Texas,29.9843997955322,-95.3414001464844,25.9067993164062,-97.4259033203125
Mesa Airlines Inc.,BTR,IAH,-1.0922330097087378,543.0,-34.0,206,"Houston, TX",Texas,"Baton Rouge, LA",Louisiana,29.9843997955322,-95.3414001464844,30.533199,-91.149597
Mesa Airlines Inc.,BWI,IAH,-8.950413223140496,255.0,-34.0,121,"Houston, TX",Texas,"Baltimore, MD",Maryland,29.9843997955322,-95.3414001464844,39.1754,-76.668297
Mesa Airlines Inc.,BZN,IAH,-9.46376811594203,96.0,-35.0,69,"Houston, TX",Texas,"Bozeman, MT",Montana,29.9843997955322,-95.3414001464844,45.77750015,-111.1529999
Mesa Airlines Inc.,CAK,IAH,-8.738636363636363,110.0,-41.0,88,"Houston, TX",Texas,"Akron, OH",Ohio,29.9843997955322,-95.3414001464844,40.9160995483398,-81.4421997070312
Mesa Airlines Inc.,CHS,IAH,-6.725714285714286,225.0,-41.0,350,"Houston, TX",Texas,"Charleston, SC",South Carolina,29.9843997955322,-95.3414001464844,32.89860153,-80.04049683
Mesa Airlines Inc.,CLE,IAH,-9.829268292682928,425.0,-42.0,410,"Houston, TX",Texas,"Cleveland, OH",Ohio,29.9843997955322,-95.3414001464844,41.4117012024,-81.8498001099
Mesa Airlines Inc.,CLT,IAH,-3.1636060100166943,477.0,-42.0,599,"Houston, TX",Texas,"Charlotte, NC",North Carolina,29.9843997955322,-95.3414001464844,35.2140007019043,-80.9430999755859
Mesa Airlines Inc.,CMH,IAH,-4.632302405498282,248.0,-46.0,582,"Houston, TX",Texas,"Columbus, OH",Ohio,29.9843997955322,-95.3414001464844,39.998001,-82.891899
Mesa Airlines Inc.,COS,IAH,0.5,107.0,-27.0,8,"Houston, TX",Texas,"Colorado Springs, CO",Colorado,29.9843997955322,-95.3414001464844,38.805801,-104.700996
Mesa Airlines Inc.,CRP,IAH,-1.9430379746835442,113.0,-30.0,158,"Houston, TX",Texas,"Corpus Christi, TX",Texas,29.9843997955322,-95.3414001464844,27.7703990936279,-97.5011978149414
Mesa Airlines Inc.,CVG,IAH,-7.6149584487534625,355.0,-37.0,361,"Houston, TX",Texas,"Cincinnati, OH",Kentucky,29.9843997955322,-95.3414001464844,39.0488014221,-84.6678009033
Mesa Airlines Inc.,DAY,IAH,16.603174603174605,705.0,-30.0,63,"Houston, TX",Texas,"Dayton, OH",Ohio,29.9843997955322,-95.3414001464844,39.902400970459,-84.2193984985352
Mesa Airlines Inc.,DCA,IAH,-12.490033222591363,247.0,-47.0,602,"Houston, TX",Texas,"Washington, DC",Virginia,29.9843997955322,-95.3414001464844,38.8521,-77.037697
Mesa Airlines Inc.,DFW,HOU,9.559308719560095,713.0,-35.0,1273,"Houston, TX",Texas,"Dallas/Fort Worth, TX",Texas,29.64539909,-95.27890015,32.896801,-97.038002
Mesa Airlines Inc.,DFW,IAH,4.533333333333333,1060.0,-34.0,1065,"Houston, TX",Texas,"Dallas/Fort Worth, TX",Texas,29.9843997955322,-95.3414001464844,32.896801,-97.038002
Mesa Airlines Inc.,DSM,IAH,-7.0647482014388485,227.0,-40.0,278,"Houston, TX",Texas,"Des Moines, IA",Iowa,29.9843997955322,-95.3414001464844,41.5340003967285,-93.6631011962891
Mesa Airlines Inc.,DTW,IAH,-3.891891891891892,821.0,-59.0,444,"Houston, TX",Texas,"Detroit, MI",Michigan,29.9843997955322,-95.3414001464844,42.2123985290527,-83.353401184082
Mesa Airlines Inc.,ECP,IAH,-1.6264150943396227,884.0,-33.0,265,"Houston, TX",Texas,"Panama City, FL",Florida,29.9843997955322,-95.3414001464844,30.357106,-85.795414
Mesa Airlines Inc.,ELP,IAH,-2.3729016786570742,542.0,-35.0,834,"Houston, TX",Texas,"El Paso, TX",Texas,29.9843997955322,-95.3414001464844,31.80719948,-106.3779984
Mesa Airlines Inc.,EYW,IAH,-5.8,47.0,-27.0,15,"Houston, TX",Texas,"Key West, FL",Florida,29.9843997955322,-95.3414001464844,24.5561008453369,-81.7595977783203
Mesa Airlines Inc.,FLL,IAH,-21.555555555555557,2.0,-39.0,27,"Houston, TX",Texas,"Fort Lauderdale, FL",Florida,29.9843997955322,-95.3414001464844,26.072599,-80.152702
Mesa Airlines Inc.,GRR,IAH,-8.272727272727273,69.0,-46.0,44,"Houston, TX",Texas,"Grand Rapids, MI",Michigan,29.9843997955322,-95.3414001464844,42.88079834,-85.52279663
Mesa Airlines Inc.,GSP,IAH,-7.8567073170731705,186.0,-38.0,328,"Houston, TX",Texas,"Greer, SC",South Carolina,29.9843997955322,-95.3414001464844,34.8956985474,-82.2189025879
Mesa Airlines Inc.,GUC,IAH,-13.719101123595506,279.0,-47.0,89,"Houston, TX",Texas,"Gunnison, CO",Colorado,29.9843997955322,-95.3414001464844,38.53390121,-106.9329987
Mesa Airlines Inc.,HRL,IAH,-2.5284552845528454,653.0,-32.0,246,"Houston, TX",Texas,"Harlingen/San Benito, TX",Texas,29.9843997955322,-95.3414001464844,26.2285003662109,-97.6544036865234
Mesa Airlines Inc.,HSV,IAH,6.5046728971962615,182.0,-30.0,107,"Houston, TX",Texas,"Huntsville, AL",Alabama,29.9843997955322,-95.3414001464844,34.637199401855,-86.775100708008
Mesa Airlines Inc.,IAD,IAH,-12.577181208053691,337.0,-47.0,149,"Houston, TX",Texas,"Washington, DC",Virginia,29.9843997955322,-95.3414001464844,38.94449997,-77.45580292
